password,zxcvbn_score,zxcvbn_guesses,attack_match_type
jazzy1996!test,4,47915020000,contains_common_password
jazzy2005!summer,4,233596000000,contains_common_password
jerry!1993@spring,4,202000000000,contains_common_password
jerry!2002spring,4,20290000000,contains_common_password
jessica!2023spring,4,20290000000,contains_common_password
jessie!2000sunny,4,167134600000,contains_common_password
jester!2004winter,4,51101200000,contains_common_password
jewel1992!fall,4,14950000000,contains_common_password
jim@1991#summer,4,61372000000,contains_common_password
jimbo2015!admin,4,477700000000,contains_common_password
jimmy!2009admin,4,41713000000,contains_common_password
johnguard39_2019,4,1055320000000,contains_common_password
joker2001!summer,4,36366400000,contains_common_password
jordan!2004spring,4,20290000000,contains_common_password
jordan!2020spring,4,20290000000,contains_common_password
jordan2013!spring,4,20290000000,contains_common_password
jordan2015!#spring,4,202000000000,contains_common_password
jose@1997spring,4,20290000000,contains_common_password
jose@2008spring,4,20290000000,contains_common_password
joseph!2021spring,4,20290000000,contains_common_password
joseph#2021spring,4,20290000000,contains_common_password
joseph2004!spring,4,20290000000,contains_common_password
josh!2003admin,4,21550000000,contains_common_password
josh_2020!summer,4,156592000000,contains_common_password
julian!2007spring,4,102261400000,contains_common_password
julie!2004spring,4,21097600000,contains_common_password
julien!2016spring,4,210076000000,contains_common_password
julien!2017spring,4,210076000000,contains_common_password
julien#2004spring,4,210076000000,contains_common_password
julien@2022test,4,29116000000,contains_common_password
juliet!2013spring,4,210076000000,contains_common_password
juliet#2005summer,4,21628000000,contains_common_password
juliet#2009jewels,4,842188000000,contains_common_password
juliet#2009summer,4,21628000000,contains_common_password
juliet#2020fall,4,156100000000,contains_common_password
juliet2001!fall,4,26380000000,contains_common_password
juliet2003#test,4,26380000000,contains_common_password
juliet2007!test,4,26380000000,contains_common_password
juliet2009!winter,4,58132000000,contains_common_password
juliet2019admintest,4,1069899544000,contains_common_password
juliet2020!spring,4,210076000000,contains_common_password
juliet_2018#summer,4,215380000000,contains_common_password
juliettest1999#,4,16880010000,contains_common_password
juliettest2001_,4,16880010000,contains_common_password
juliettest2002@,4,16880010000,contains_common_password
juliettest2006_,4,16880010000,contains_common_password
july2006#adminadmin,4,134135200000,contains_common_password
june1999#admin#test,4,167284000000000,contains_common_password
june2008!winter,4,16728400000,contains_common_password
june2018!testme1999,4,90400000000000,contains_common_password
mackenzie_2015!spring,4,6061138000000,contains_common_password
magnus!2012test,4,91054000000,contains_common_password
mango!1995user,4,470800000000,contains_common_password
mango2006_1011,4,95890000000,contains_common_password
mango2019@spring,4,1028365334800,contains_common_password
mango2020#test,4,178269400000,contains_common_password
mango_2010fall,4,161200000000,contains_common_password
march2006!winter,4,15835600000,contains_common_password
march2013!testuser,4,1618075000000,contains_common_password
march2014#testuser,4,1618075000000,contains_common_password
march2023#user,4,132837400000,contains_common_password
march_2020!spring,4,569458000000,contains_common_password
mario!2018spring,4,55824400000,contains_common_password
matt2012@spring,4,118817200000,contains_common_password
matt_2000admin,4,21550000000,contains_common_password
mattest1990!,4,33100000000,contains_common_password
merry!2009fall,4,161200000000,not_matched
merry!2020spring,4,432166000000,contains_common_password
merry#2009spring,4,202000000000,contains_common_password
merry#2017spring,4,202000000000,contains_common_password
merry1999!summer,4,44398000000,contains_common_password
merry2001!winter,4,119512000000,contains_common_password
merry_1997test,4,28000000000,contains_common_password
merry_2001!spring,4,4320760000000,contains_common_password
michael!2006user,4,47170000000,contains_common_password
michael!2016spring,4,20290000000,contains_common_password
michael2014!spring,4,20290000000,contains_common_password
michael2017#spring,4,20290000000,contains_common_password
michal2007#winter,4,109133200000,contains_common_password
michal2018testadmin,4,1077958738000,contains_common_password
michele1994!winter,4,17286400000,contains_common_password
michigan2014#summer,4,16494400000,contains_common_password
mikado1999#spring,4,1062247385200,contains_common_password
mike!1994spring,4,20290000000,contains_common_password
mike!1996#winter,4,115048000000,contains_common_password
mike!2004fall,4,16210000000,contains_common_password
mike!2012spring,4,20290000000,contains_common_password
mike!2013spring,4,20290000000,contains_common_password
mike!2020fall,4,31000000000,contains_common_password
mike!2020spring,4,41691400000,contains_common_password
mike!2021spring,4,41691400000,contains_common_password
mike1990!winter,4,11594800000,contains_common_password
mike1996!winter,4,11594800000,contains_common_password
mike2001@spring,4,41691400000,contains_common_password
mike2002@spring,4,41691400000,contains_common_password
mike2006!spring,4,41691400000,contains_common_password
mike2008@winter,4,11594800000,contains_common_password
mike2009@winter,4,11594800000,contains_common_password
mike2012!winter,4,11594800000,contains_common_password
mike2014#winter,4,11594800000,contains_common_password
mike2016!spring,4,41691400000,contains_common_password
mike2016!winter,4,11594800000,contains_common_password
mike@2000spring,4,20290000000,contains_common_password
mike_2001!winter,4,115048000000,contains_common_password
mike_2010adminadmin,4,43060000000,contains_common_password
milk!2007spring,4,20290000000,contains_common_password
mitchel2009#admin,4,200500000000,contains_common_password
molly#2007spring,4,125278000000,contains_common_password
mushroom!2003admin,4,597697000000,contains_common_password
mushroom1998#winter,4,155558800000,contains_common_password
mystic2002!test,4,56260000000,contains_common_password
mystique!1993spring,4,1088667211600,contains_common_password
sabertooth2001#,4,1315606033600,contains_common_password
sabertooth2002!,4,1315606033600,contains_common_password
sabertooth2011!,4,1315606033600,not_matched
sabrina!1997spring,4,123259000000,contains_common_password
sabrina!2013test,4,17119000000,contains_common_password
sabrina!2016spring,4,123259000000,contains_common_password
sabrina!2021test,4,17119000000,contains_common_password
sabrina2001@winter,4,34138000000,contains_common_password
sage!2009user,4,47170000000,contains_common_password
sage!2020winter,4,22643200000,contains_common_password
sage#2012spring,4,20290000000,contains_common_password
sailor1991!winter,4,90607600000,contains_common_password
sakura!2016test,4,59750200000,contains_common_password
sakura#1990winter,4,119400400000,contains_common_password
sally#2021spring,4,67534600000,contains_common_password
sally2005!spring,4,67534600000,contains_common_password
sally2010!winter,4,18737200000,contains_common_password
samantha!2004#test,4,50320000000,contains_common_password
samantha!2018winter,4,10144000000,contains_common_password
samantha#2012spring,4,36442000000,contains_common_password
samantha#2018winter,4,10144000000,contains_common_password
samantha2001!spring,4,36442000000,contains_common_password
samantha@winter!2019,4,1441936000000,contains_common_password
sandra!2013spring,4,20290000000,contains_common_password
sandy!1999winter,4,35254000000,contains_common_password
sandy!2001winter,4,35254000000,contains_common_password
sandy!2003test,4,17677000000,contains_common_password
sandy!2005#test,4,175870000000,contains_common_password
sandy!2005spring,4,127297000000,contains_common_password
sandy!2012spring,4,127297000000,contains_common_password
sandy!2015spring,4,127297000000,contains_common_password
sandy#1999zhang,4,604333000000,contains_common_password
sandy#2000fall,4,94600000000,contains_common_password
sandy#2002test,4,17677000000,contains_common_password
sandy#2003fall,4,94600000000,contains_common_password
sandy#2006test,4,17677000000,contains_common_password
sandy#2007winter,4,35254000000,contains_common_password
sandy#2008fall,4,94600000000,contains_common_password
sandy#2013spring,4,127297000000,contains_common_password
sandy#2015admin,4,135235000000,contains_common_password
sandy#2019test,4,17677000000,contains_common_password
sandy#2020twin,4,365248000000,contains_common_password
sandy#2021kris,4,101782000000,contains_common_password
sandy#2022spring,4,127297000000,contains_common_password
sandy1991!spring,4,85867120000,contains_common_password
sandy1991!winter,4,23803840000,contains_common_password
sandy1992!winter,4,23803840000,contains_common_password
sandy1994!spring,4,85867120000,contains_common_password
sandy1994#spring,4,85867120000,contains_common_password
sandy1999!admin,4,91219600000,contains_common_password
sandy1999#spring,4,85867120000,contains_common_password
sandy2002!summer,4,13141000000,contains_common_password
sandy2003!winter,4,35254000000,contains_common_password
sandy2005!spring,4,127297000000,contains_common_password
sandy2006#summer,4,13141000000,contains_common_password
sandy2006admin#,4,94600000000,contains_common_password
sandy2008!winter,4,35254000000,contains_common_password
sandy2009!admin,4,94600000000,contains_common_password
sandy2009!summer,4,13141000000,contains_common_password
sandy2010!summer,4,13141000000,contains_common_password
sandy2010@spring,4,127297000000,contains_common_password
sandy2010@winter,4,35254000000,contains_common_password
sandy2011!spring,4,127297000000,contains_common_password
sandy2012!spring,4,127297000000,contains_common_password
sandy2015#spring,4,127297000000,contains_common_password
sandy@2003!spring,4,1272070000000,contains_common_password
sandy@2003winter,4,35254000000,contains_common_password
sandy@2010test,4,17677000000,contains_common_password
sandy@2013fall,4,94600000000,contains_common_password
sandy_1994#winter,4,351640000000,contains_common_password
sandy_2002@spring,4,1272070000000,contains_common_password
sandy_2007@fall,4,945100000000,contains_common_password
santa!2006#test,4,631198000000,contains_common_password
santa!2008winter,4,55900000000,contains_common_password
santa!2009winter,4,55900000000,contains_common_password
santa1991!test,4,34030000000,contains_common_password
santa1997!winter,4,126319600000,contains_common_password
santa1999!admin,4,339400000000,contains_common_password
santa1999#test,4,34030000000,contains_common_password
santa2014#winter,4,126319600000,contains_common_password
santa_0100_2020,4,1370872000000,contains_common_password
sapphire!2018spring,4,671619400000,contains_common_password
sapphire2008!test,4,49990000000,contains_common_password
sara2016!spring,4,34019200000,contains_common_password
sara_1995!fall,4,252100000000,contains_common_password
sara_2008user,4,47170000000,contains_common_password
sarah!2014#spring,4,202000000000,contains_common_password
saturday1994testadmin,4,1087135048000,contains_common_password
savage_2009winter,4,57016000000,contains_common_password
sawdust#2018test,4,548614000000,contains_common_password
sawgrass1996#test,4,17734000000000,contains_common_password
sawin2012@summer,4,207100000000,contains_common_password
sawtoboy#1990,4,15100000000,contains_common_password
scooter_2005!winter,4,102772000000,contains_common_password
scooty#19971291,4,1969574320000,not_matched
scooty2002!winter,4,3455200000000,contains_common_password
sneak2002@spring,4,611049400000,contains_common_password
sneak@2017admin,4,214600000000,contains_common_password
sneak_2006spring,4,202000000000,contains_common_password
sneaky2013#summer,4,177374800000,contains_common_password
snoobypatience1994,4,587500000000,contains_common_password
snooper2001#fall,4,449740000000,contains_common_password
solar!2012#summer,4,798706000000,contains_common_password
solar#2006admin,4,214600000000,contains_common_password
solar2001#test,4,58990000000,contains_common_password
solar2014!winter,4,219170800000,contains_common_password
solar2014@test,4,58990000000,contains_common_password
solar2016!admin,4,589000000000,contains_common_password
solar2017#winter,4,219170800000,contains_common_password
solaris2004!summer,4,208093600000,contains_common_password
someriver2015!test,4,1990000000000,contains_common_password
sophia!2008winter,4,47306800000,contains_common_password
sophia!2015summer,4,17612200000,contains_common_password
sophia#2008summer,4,17612200000,contains_common_password
sophia2007!spring,4,170907400000,contains_common_password
sophia2009!test,4,12790000000,contains_common_password
sophia2020#test,4,23703400000,contains_common_password
sophia2023#test,4,23703400000,contains_common_password
sophia@1998test,4,23703400000,contains_common_password
sophia@2011test,4,23703400000,contains_common_password
sophie!1995spring,4,82879000000,contains_common_password
sophie!2016winter,4,22978000000,contains_common_password
sophie#2019spring,4,82879000000,contains_common_password
sophie2000!spring,4,82879000000,contains_common_password
sophie2002!spring,4,82879000000,contains_common_password
sophie2006!winter,4,22978000000,contains_common_password
sophie2015!admin,4,61600000000,contains_common_password
sophie2018#spring,4,82879000000,contains_common_password
sophie@2007test,4,11539000000,contains_common_password
sophie_2001!test,4,114490000000,contains_common_password
spongebob!2004user,4,1056540484000,contains_common_password
spongebob!2018spring,4,1024252228000,contains_common_password
spongebob#1992summer,4,113122000000,contains_common_password
spongebob1992!summer,4,113122000000,contains_common_password
spongebob2009@spring,4,1024252228000,contains_common_password
spongebob2013!test,4,82000000000,contains_common_password
spongebob2018!@spring,4,1220474800000,contains_common_password
spongebob2022!@spring,4,11023840000000,contains_common_password
spongebobsummer2016#,4,113122000000,contains_common_password
spongebobwinter1998#,4,304768000000,contains_common_password
spring!1982admin,4,288817000000,contains_common_password
spring!1986test,4,37653400000,contains_common_password
spring!1987lalala,4,122451400000,contains_common_password
spring!1990hopper,4,290432200000,contains_common_password
spring!1990test,4,37653400000,contains_common_password
spring!1990user,4,633662200000,contains_common_password
spring!1991admin,4,288817000000,contains_common_password
spring!1991test,4,37653400000,contains_common_password
spring!1992@user,4,1888360000000,contains_common_password
spring!1992admin,4,288817000000,contains_common_password
spring!1992megan,4,61073800000,contains_common_password
spring!1993fall,4,202000000000,contains_common_password
spring!1993user,4,633662200000,contains_common_password
spring!1994admin,4,288817000000,contains_common_password
spring!1994lilac,4,1111729037200,contains_common_password
spring!1994password,4,20290000000,contains_common_password
spring!1995admin,4,288817000000,contains_common_password
spring!1995soul,4,293662600000,contains_common_password
spring!1995test,4,37653400000,contains_common_password
spring!1995user,4,633662200000,contains_common_password
spring!1996test,4,37653400000,contains_common_password
spring!1997admin,4,288817000000,contains_common_password
spring!1997harry,4,28366000000,contains_common_password
spring!1997hugo,4,153140200000,contains_common_password
spring!1997mama,4,81667600000,contains_common_password
spring!1997test,4,37653400000,contains_common_password
spring!1997user,4,633662200000,contains_common_password
spring!1998admin,4,288817000000,contains_common_password
spring!1998candy,4,219767200000,contains_common_password
spring!1998junkie,4,1039150025200,contains_common_password
spring!1998kitty,4,206441800000,contains_common_password
spring!1998test,4,37653400000,contains_common_password
spring!1999sarah,4,20290000000,contains_common_password
spring!1999test,4,37653400000,contains_common_password
spring!1999user,4,633662200000,contains_common_password
spring!2000test,4,37653400000,contains_common_password
spring!2000user,4,633662200000,contains_common_password
spring!2001jimmy,4,39268600000,contains_common_password
spring!2001spring,4,271857400000,contains_common_password
spring!2001test,4,37653400000,contains_common_password
spring!2001tome,4,1088836000000,contains_common_password
spring!2001user,4,633662200000,contains_common_password
spring!2002@lilac,4,9883600000000,contains_common_password
spring!2002_boy,4,900574000000,contains_common_password
spring!2002admin,4,288817000000,contains_common_password
spring!2002dude,4,239553400000,contains_common_password
spring!2002test,4,37653400000,contains_common_password
spring!2002user,4,633662200000,contains_common_password
spring!2003admin,4,288817000000,contains_common_password
spring!2003test,4,37653400000,contains_common_password
spring!2003user,4,633662200000,contains_common_password
spring!2004admin,4,288817000000,contains_common_password
spring!2004lucky,4,113971600000,contains_common_password
spring!2004maniac,4,502831000000,contains_common_password
spring!2004mike,4,41691400000,contains_common_password
spring!2004test,4,37653400000,contains_common_password
spring!2004user,4,633662200000,contains_common_password
spring!2005admin,4,288817000000,contains_common_password
spring!2005cancer,4,317083000000,contains_common_password
spring!2005man,4,35634400000,contains_common_password
spring!2005mike,4,41691400000,contains_common_password
spring!2005sabrina,4,123259000000,contains_common_password
spring!2005shakespeare,4,1026633032800,contains_common_password
spring!2005summer,4,27962200000,contains_common_password
spring!2005test,4,37653400000,contains_common_password
spring!2005tiger,4,84898000000,contains_common_password
spring!2005user,4,633662200000,contains_common_password
spring!2006admin,4,288817000000,contains_common_password
spring!2006cindy,4,45729400000,contains_common_password
spring!2006test,4,37653400000,contains_common_password
spring!2006user,4,633662200000,contains_common_password
spring!2006winter,4,75206800000,contains_common_password
spring!2007#proud,4,2515774000000,contains_common_password
spring!2007_boy,4,900574000000,contains_common_password
spring!2007admin,4,288817000000,contains_common_password
spring!2007frost,4,257320600000,contains_common_password
spring!2007harry,4,28366000000,contains_common_password
spring!2007jake,4,147487000000,contains_common_password
spring!2007lily,4,250052200000,contains_common_password
spring!2007man,4,35634400000,contains_common_password
spring!2007summer,4,27962200000,contains_common_password
spring!2007test,4,37653400000,contains_common_password
spring!2007user,4,633662200000,contains_common_password
spring!2008#test,4,375634000000,contains_common_password
spring!2008crazy,4,121643800000,contains_common_password
spring!2008jake,4,147487000000,contains_common_password
spring!2008squirrel,4,517771600000,contains_common_password
spring!2008thepirate,4,50586640000000,contains_common_password
spring!2008user,4,633662200000,contains_common_password
spring!2008winter,4,75206800000,contains_common_password
spring!2009admin,4,288817000000,contains_common_password
spring!2009candy,4,219767200000,contains_common_password
spring!2009david,4,20290000000,contains_common_password
spring!2009harry,4,28366000000,contains_common_password
spring!2009mike,4,41691400000,contains_common_password
spring!2009sandy,4,127297000000,contains_common_password
spring!2009spring,4,271857400000,contains_common_password
spring!2009susan,4,20290000000,contains_common_password
spring!2009test,4,37653400000,contains_common_password
spring!2009user,4,633662200000,contains_common_password
spring!2009wassup,4,973661800000,contains_common_password
spring!2010admin,4,288817000000,contains_common_password
spring!2010fall,4,202000000000,contains_common_password
spring!2010nancy,4,20290000000,contains_common_password
spring!2010test,4,37653400000,contains_common_password
spring!2010user,4,633662200000,contains_common_password
spring!2011@mike,4,416014000000,contains_common_password
spring!2011david,4,20290000000,contains_common_password
spring!2011test,4,37653400000,contains_common_password
spring!2011user,4,633662200000,contains_common_password
spring!2012admin,4,288817000000,contains_common_password
spring!2012dawn,4,42499000000,contains_common_password
spring!2012jerry,4,20290000000,contains_common_password
spring!2012kazoo,4,1888360000000,contains_common_password
spring!2012test,4,37653400000,contains_common_password
spring!2012user,4,633662200000,contains_common_password
spring!2013admin,4,288817000000,contains_common_password
spring!2013summer,4,27962200000,contains_common_password
spring!2013test,4,37653400000,contains_common_password
spring!2013user,4,633662200000,contains_common_password
spring!2014admin,4,264241408960,contains_common_password
spring!2014babe,4,410165683840,contains_common_password
spring!2014karen,4,18571427200,contains_common_password
spring!2014mystery,4,462624537088,contains_common_password
spring!2014test,4,25361728000,contains_common_password
spring!2014user,4,579733385536,contains_common_password
spring!2014wheat,4,798065655040,contains_common_password
spring!2015admin,4,288817000000,contains_common_password
spring!2015lady,4,177772000000,contains_common_password
spring!2015test,4,37653400000,contains_common_password
spring!2015user,4,633662200000,contains_common_password
spring!20161268#,4,1129700560000,contains_common_password
spring!2016bella,4,447914200000,contains_common_password
spring!2016gordon,4,54613000000,contains_common_password
spring!2016test,4,37653400000,contains_common_password
spring!2016user,4,633662200000,contains_common_password
spring!2017@test,4,252717280000,contains_common_password
spring!2017admin,4,288817000000,contains_common_password
spring!2017bobby,4,33211600000,contains_common_password
spring!2017butterfly,4,356251600000,contains_common_password
spring!2017kris,4,217344400000,contains_common_password
spring!2017peter,4,20290000000,contains_common_password
spring!2017sally,4,67534600000,contains_common_password
spring!2017test,4,37653400000,contains_common_password
spring!2018_eweb,4,1888360000000,contains_common_password
spring!2018admin,4,288817000000,contains_common_password
spring!2018guy,4,54209200000,contains_common_password
spring!2018mike,4,41691400000,contains_common_password
spring!2018spring,4,271857400000,contains_common_password
spring!2018test,4,37653400000,contains_common_password
spring!2018user,4,633662200000,contains_common_password
spring!2019@harry,4,282760000000,contains_common_password
spring!2019admin,4,288817000000,contains_common_password
spring!2019spring,4,271857400000,contains_common_password
spring!2019test,4,37653400000,contains_common_password
spring!2019user,4,633662200000,contains_common_password
spring!2020#meow,4,4588974400000,contains_common_password
spring!2020admin,4,288817000000,contains_common_password
spring!2020garden,4,407938000000,contains_common_password
spring!2020joseph,4,20290000000,contains_common_password
spring!2020lily,4,250052200000,contains_common_password
spring!2020mike,4,41691400000,contains_common_password
spring!2020spring,4,271857400000,contains_common_password
spring!2020test,4,37653400000,contains_common_password
spring!2020tester,4,191905000000,contains_common_password
spring!2020user,4,633662200000,contains_common_password
spring!2021@knight,4,593686000000,contains_common_password
spring!2021admin,4,288817000000,contains_common_password
spring!2021billy,4,29577400000,contains_common_password
spring!2021hannah,4,52997800000,contains_common_password
spring!2021password,4,20290000000,contains_common_password
spring!2021test,4,37653400000,contains_common_password
spring!2021user,4,633662200000,contains_common_password
spring!2022@!,4,13460010000,contains_common_password
spring!2022@tiger,4,848080000000,contains_common_password
spring!2022admin,4,288817000000,contains_common_password
spring!2022bella,4,447914200000,contains_common_password
spring!2022david,4,20290000000,contains_common_password
spring!2022test,4,37653400000,contains_common_password
spring!2022user,4,633662200000,contains_common_password
spring!2023#user,4,6335722000000,contains_common_password
spring!2023@admin,4,2887270000000,contains_common_password
spring!2023admin,4,288817000000,contains_common_password
spring!2023test,4,37653400000,contains_common_password
spring!2023user,4,633662200000,contains_common_password
spring1990!admin,4,202000000000,contains_common_password
spring1990!user,4,20290000000,contains_common_password
spring1991!#sandy,4,1025439400000,contains_common_password
spring1991!test,4,20290000000,contains_common_password
spring1991!testuser,4,1169898850000,contains_common_password
spring1991!user,4,20290000000,contains_common_password
spring1992!@#111,4,202000000000,contains_common_password
spring1992!admin,4,202000000000,contains_common_password
spring1992!adminuser,4,1268124400000000,contains_common_password
spring1992!david,4,20290000000,contains_common_password
spring1992#tiger,4,84898000000,contains_common_password
spring1992@test,4,20290000000,contains_common_password
spring1993!london,4,54209200000,contains_common_password
spring1993#test,4,20290000000,contains_common_password
spring1993@user,4,20290000000,contains_common_password
spring1994#test,4,20290000000,contains_common_password
spring1994@test,4,20290000000,contains_common_password
spring1994admin@,4,202000000000,contains_common_password
spring1994admintest,4,1053701362000,contains_common_password
spring1995#test,4,20290000000,contains_common_password
spring1995#winter,4,75206800000,contains_common_password
spring1995@test,4,20290000000,contains_common_password
spring1995admin@,4,202000000000,contains_common_password
spring1996!test,4,20290000000,contains_common_password
spring1996#test,4,20290000000,contains_common_password
spring1997!test,4,20290000000,contains_common_password
spring1997testadmin,4,1053701362000,contains_common_password
spring1998!admin,4,202000000000,contains_common_password
spring1998!daniel,4,20290000000,contains_common_password
spring1998#admin,4,202000000000,contains_common_password
spring1998#test,4,20290000000,contains_common_password
spring1998@user,4,20290000000,contains_common_password
spring1998admin@,4,202000000000,contains_common_password
spring1998testadmin,4,1053701362000,contains_common_password
spring1999!admin,4,202000000000,contains_common_password
spring1999!adminuser,4,1268124400000000,contains_common_password
spring1999!test,4,20290000000,contains_common_password
spring1999!test2011,4,5038000000000,contains_common_password
spring1999!testuser,4,1169898850000,contains_common_password
spring1999!user,4,20290000000,contains_common_password
spring1999#admin,4,202000000000,contains_common_password
spring1999#test,4,20290000000,contains_common_password
spring1999@windsor,4,1025478164800,contains_common_password
spring2000!admin,4,202000000000,contains_common_password
spring2000!test,4,20290000000,contains_common_password
spring2000!testadmin,4,58743400000000,contains_common_password
spring2000!testuser,4,1169898850000,contains_common_password
spring2000!user,4,20290000000,contains_common_password
spring2000#adminuser,4,1268124400000000,contains_common_password
spring2000#winter,4,75206800000,contains_common_password
spring2000@test,4,20290000000,contains_common_password
spring2000admin!,4,202000000000,contains_common_password
spring2000adminuser,4,1905993946000,contains_common_password
spring2001!admin,4,202000000000,contains_common_password
spring2001!michael,4,20290000000,contains_common_password
spring2001!test,4,20290000000,contains_common_password
spring2001!testadmin,4,58743400000000,contains_common_password
spring2001!winter,4,75206800000,contains_common_password
spring2001#test,4,20290000000,contains_common_password
spring2001#testuser,4,1169898850000,contains_common_password
spring2001@james,4,20290000000,contains_common_password
spring2001@test,4,20290000000,contains_common_password
spring2001_alexandru,4,1078113494800,contains_common_password
spring2002!@meck,4,202000000000,contains_common_password
spring2002!admin,4,202000000000,contains_common_password
spring2002!barnaby,4,1079197294000,contains_common_password
spring2002!fall,4,20290000000,contains_common_password
spring2002!michael,4,20290000000,contains_common_password
spring2002!test,4,20290000000,contains_common_password
spring2002!testadmin,4,58743400000000,contains_common_password
spring2002!testuser,4,1169898850000,contains_common_password
spring2002#fall,4,20290000000,contains_common_password
spring2002@admin,4,202000000000,contains_common_password
spring2002@summer,4,27962200000,contains_common_password
spring2003!admin,4,202000000000,contains_common_password
spring2003!brenda,4,20290000000,contains_common_password
spring2003!santa,4,202000000000,contains_common_password
spring2003!testuser,4,1169898850000,contains_common_password
spring2003!user,4,20290000000,contains_common_password
spring2003#test,4,20290000000,contains_common_password
spring2003#tiger,4,84898000000,contains_common_password
spring2003@fall,4,20290000000,contains_common_password
spring2004!2012,4,20290000000,contains_common_password
spring2004!daisy,4,116798200000,contains_common_password
spring2004!peter,4,20290000000,contains_common_password
spring2004!test1,4,202000000000,contains_common_password
spring2004!test111,4,5038000000000,contains_common_password
spring2004!user,4,20290000000,contains_common_password
spring2004#admin,4,202000000000,contains_common_password
spring2004#testadmin,4,58743400000000,contains_common_password
spring2004#testuser,4,1169898850000,contains_common_password
spring2004@pawel,4,202000000000,contains_common_password
spring2004_letmein,4,20290000000,contains_common_password
spring2005!123test,4,1231284526000,contains_common_password
spring2005!admin,4,202000000000,contains_common_password
spring2005!bobby,4,33211600000,contains_common_password
spring2005!jenny,4,111548800000,contains_common_password
spring2005!summer,4,27962200000,contains_common_password
spring2005!test,4,20290000000,contains_common_password
spring2005!testuser,4,1169898850000,contains_common_password
spring2005!user,4,20290000000,contains_common_password
spring2005#test,4,20290000000,contains_common_password
spring2006!dude,4,20290000000,contains_common_password
spring2006!garden,4,407938000000,contains_common_password
spring2006!testuser,4,1169898850000,contains_common_password
spring2006!user,4,20290000000,contains_common_password
spring2006#test,4,20290000000,contains_common_password
spring2006#testadmin,4,58743400000000,contains_common_password
spring2006#testuser,4,1169898850000,contains_common_password
spring2006@peter,4,20290000000,contains_common_password
spring2006@summer,4,27962200000,contains_common_password
spring2006@test,4,20290000000,contains_common_password
spring2006@winter,4,75206800000,contains_common_password
spring2007!admin,4,202000000000,contains_common_password
spring2007!test,4,20290000000,contains_common_password
spring2007!testuser,4,1169898850000,contains_common_password
spring2007#test,4,20290000000,contains_common_password
spring2007#test!,4,202000000000,contains_common_password
spring2007@pavel,4,202000000000,contains_common_password
spring2007@test,4,20290000000,contains_common_password
spring2007admintest,4,1053701362000,contains_common_password
spring2008!admin,4,202000000000,contains_common_password
spring2008!bottle,4,403900000000,contains_common_password
spring2008!sandy,4,127297000000,contains_common_password
spring2008!test,4,20290000000,contains_common_password
spring2008!test!admin,4,578434000000000,contains_common_password
spring2008!test!alex,4,122947600000000,contains_common_password
spring2008!testuser,4,1169898850000,contains_common_password
spring2008#admin,4,202000000000,contains_common_password
spring2008#test,4,20290000000,contains_common_password
spring2008#testuser,4,1169898850000,contains_common_password
spring2008#tortoisemate,4,10415463585328000,contains_common_password
spring2008@garden,4,407938000000,contains_common_password
spring2008@mike,4,20290000000,contains_common_password
spring2008@spring,4,271857400000,contains_common_password
spring2008@test,4,20290000000,contains_common_password
spring2008useradmin,4,1905993946000,contains_common_password
spring2009!@mike,4,202000000000,contains_common_password
spring2009!admin,4,202000000000,contains_common_password
spring2009!maggie,4,24328000000,contains_common_password
spring2009!punch,4,202000000000,contains_common_password
spring2009!spring,4,271857400000,contains_common_password
spring2009!test,4,20290000000,contains_common_password
spring2009!testuser,4,1169898850000,contains_common_password
spring2009!user,4,20290000000,contains_common_password
spring2009!winter,4,75206800000,contains_common_password
spring2009#adminuser,4,1268124400000000,contains_common_password
spring2009#test,4,20290000000,contains_common_password
spring2009@!test,4,202000000000,contains_common_password
spring2009@admin,4,202000000000,contains_common_password
spring2009@fall,4,20290000000,contains_common_password
spring2009@test,4,20290000000,contains_common_password
spring2009_boyfriend,4,251263600000,contains_common_password
spring2010!admin,4,202000000000,contains_common_password
spring2010!david,4,20290000000,contains_common_password
spring2010!test,4,20290000000,contains_common_password
spring2010!testme,4,1097231002000,contains_common_password
spring2010!testuser,4,1169898850000,contains_common_password
spring2010!user,4,20290000000,contains_common_password
spring2010#admin,4,202000000000,contains_common_password
spring2010#testuser,4,1169898850000,contains_common_password
spring2010@!#me,4,20290000000,contains_common_password
spring2010@billy,4,29577400000,contains_common_password
spring2010@jimmy,4,39268600000,contains_common_password
spring2010@piper,4,202000000000,contains_common_password
spring2010@test,4,20290000000,contains_common_password
spring2011!#tiger,4,848080000000,contains_common_password
spring2011!@thefog,4,20190100000000,contains_common_password
spring2011!admin,4,202000000000,contains_common_password
spring2011!dinner,4,141430000000,contains_common_password
spring2011!sandy,4,127297000000,contains_common_password
spring2011!test123,4,239957200000,contains_common_password
spring2011!testme,4,1097231002000,contains_common_password
spring2011#admin,4,202000000000,contains_common_password
spring2011#test,4,20290000000,contains_common_password
spring2011#testadmin,4,58743400000000,contains_common_password
spring2011@summer,4,27962200000,contains_common_password
spring2011@test,4,20290000000,contains_common_password
spring2012!@meow,4,202000000000,contains_common_password
spring2012!@test,4,202000000000,contains_common_password
spring2012!admin,4,202000000000,contains_common_password
spring2012!jerry,4,20290000000,contains_common_password
spring2012!kate,4,20290000000,contains_common_password
spring2012!kristin,4,85705600000,contains_common_password
spring2012!spring,4,271857400000,contains_common_password
